time_s,Tw_true,Tw_pred_rollout,abs_error,split
57660.0,62.09676331163589,60.73624607883278,1.3605172328031117,train
57720.0,62.029531558060505,60.64285019809234,1.3866813599681649,train
57780.0,61.96181184594648,60.548878857616984,1.4129329883294943,train
57840.0,61.89360453193912,60.45433365720481,1.439270874734305,train
57900.0,61.82490997219829,60.35921620703289,1.4656937651654047,train
57960.0,61.75572852239419,60.263528127714,1.4922003946801965,train
58020.0,61.68606053770309,60.16727105035359,1.5187894873495011,train
58080.0,61.61590637280285,60.07044661660603,1.54545975619682,train
58140.0,61.54526638186845,59.97305647873186,1.5722099031365886,train
58200.0,61.47414091856732,59.87510229965492,1.5990386189124024,train
58260.0,61.40253033605468,59.776585753019255,1.6259445830354267,train
58320.0,61.33043498696868,59.67750852324663,1.6529264637220535,train
58380.0,61.25785522342555,59.577872305593594,1.679982917831957,train
58440.0,61.184791397014585,59.47767880620934,1.7071125908052451,train
58500.0,61.1112438587931,59.376929742193,1.7343141166001033,train
58560.0,61.037212959281305,59.275626841651,1.7615861176303085,train
58620.0,60.96269904845709,59.17377184375544,1.7889272047016505,train
58680.0,60.88770247575077,59.07136649880103,1.8163359769497447,train
58740.0,60.812223590039714,58.96841256826323,1.8438110217764816,train
58800.0,60.736262739643024,58.864911824856215,1.8713509147868095,train
58860.0,60.65982027231601,58.76086605259031,1.8989542197257023,train
58920.0,60.58289653524476,58.65627704683029,1.9266194884144667,train
58980.0,60.50549187504056,58.55114661435271,1.9543452606878517,train
59040.0,60.42760663773439,58.44547657340442,1.9821300643299722,train
59100.0,60.349241168771215,58.33926875375978,2.0099724150114326,train
59160.0,60.270395813004455,58.23252499677895,2.0378708162255066,train
59220.0,60.19107091469026,58.12524715546563,2.065823759224628,train
59280.0,60.11126681748184,58.017437094524624,2.093829722957217,train
59340.0,60.03098386442382,57.90909669041967,2.1218871740041436,train
59400.0,59.95022239794648,57.80022783143145,2.1499945665150335,train
59460.0,59.86898275986011,57.69083241771456,2.1781503421455497,train
